ID,Customer_ID,Customer_Name_ID,Segment
4251,DB-1361545,241,1
4252,DB-1361548,241,1
4253,DB-1361558,241,1
4254,DB-136157,241,1
4255,DB-1361582,241,1
4256,DB-13660102,244,1
4257,DB-1366011,244,1
4258,DB-13660120,244,1
4259,DB-13660124,244,1
4260,DB-13660139,244,1
4261,DB-136601402,244,1
4262,DB-136601404,244,1
4263,DB-136601406,244,1
4264,DB-1366027,244,1
4265,DB-1366028,244,1
4266,DB-1366045,244,1
4267,DB-1366055,244,1
4268,DB-1366059,244,1
4269,DB-136607,244,1
4270,DB-1366098,244,1
4271,DB-2910103,194,3
4272,DB-291013,194,3
4273,DB-2910146,194,3
4274,DB-291022,194,3
4275,DB-291023,194,3
4276,DB-291060,194,3
4277,DB-291061,194,3
4278,DB-2970137,198,2
4279,DB-297022,198,2
4280,DB-297047,198,2
4281,DB-297060,198,2
4282,DB-3060117,204,1
4283,DB-3060134,204,1
4284,DB-306030,204,1
4285,DB-306038,204,1
4286,DB-306060,204,1
4287,DB-306061,204,1
4288,DB-306095,204,1
4289,DB-312023,208,2
4290,DB-312086,208,2
4291,DB-312095,208,2
4292,DB-3210134,214,1
4293,DB-3210147,214,1
4294,DB-32103,214,1
4295,DB-321033,214,1
4296,DB-321038,214,1
4297,DB-321095,214,1
4298,DB-32703,218,3
4299,DB-327070,218,3
4300,DB-3360146,224,3
4301,DB-336022,224,3
4302,DB-3405107,227,1
4303,DB-3405134,227,1
4304,DB-3555110,237,2
4305,DB-3555122,237,2
4306,DB-3555134,237,2
4307,DB-3615103,241,1
4308,DB-3615146,241,1
4309,DB-361549,241,1
4310,DB-361595,241,1
4311,DB-3660107,244,1
4312,DB-3660134,244,1
4313,DB-366038,244,1
4314,DC-12850101,190,1
4315,DC-12850102,190,1
4316,DC-128501402,190,1
4317,DC-128501406,190,1
4318,DC-128501408,190,1
4319,DC-1285018,190,1
4320,DC-1285027,190,1
4321,DC-1285045,190,1
4322,DC-1285048,190,1
4323,DC-1285051,190,1
4324,DC-1285058,190,1
4325,DC-128507,190,1
4326,DC-1285082,190,1
4327,DC-1285092,190,1
4328,DC-1285097,190,1
4329,DC-132851402,219,1
4330,DC-132851404,219,1
4331,DC-132851408,219,1
4332,DC-1328518,219,1
4333,DC-1328531,219,1
4334,DC-1328536,219,1
4335,DC-1328545,219,1
4336,DC-1328548,219,1
4337,DC-1328551,219,1
4338,DC-1328555,219,1
4339,DC-1328566,219,1
4340,DC-1328582,219,1
4341,DC-1328597,219,1
4342,DC-2850103,190,1
4343,DC-2850146,190,1
4344,DC-285023,190,1
4345,DC-28504,190,1
4346,DC-285060,190,1
4347,DC-285061,190,1
4348,DC-285094,190,1
4349,DC-285095,190,1
4350,DC-3285134,219,1
4351,DC-32853,219,1
4352,DC-328549,219,1
4353,DC-32859,219,1
4354,DD-13570102,238,1
4355,DD-13570120,238,1
4356,DD-13570139,238,1
4357,DD-135701402,238,1
4358,DD-135701404,238,1
4359,DD-135701406,238,1
4360,DD-135701408,238,1
4361,DD-1357018,238,1
4362,DD-1357027,238,1
4363,DD-1357045,238,1
4364,DD-1357048,238,1
4365,DD-1357064,238,1
4366,DD-1357082,238,1
4367,DD-1357091,238,1
4368,DD-1357098,238,1
4369,DD-3570111,238,1
4370,DD-3570117,238,1
4371,DD-3570146,238,1
4372,DD-357033,238,1
4373,DD-357046,238,1
4374,DD-357063,238,1
4375,DD-357075,238,1
4376,DD-35708,238,1
4377,DE-13255120,217,3
4378,DE-13255121,217,3
4379,DE-132551402,217,3
4380,DE-132551404,217,3
4381,DE-132551406,217,3
4382,DE-13255143,217,3
4383,DE-1325527,217,3
4384,DE-1325536,217,3
4385,DE-1325545,217,3
4386,DE-1325548,217,3
4387,DE-1325551,217,3
4388,DE-132557,217,3
4389,DE-1325582,217,3
4390,DE-1325593,217,3
4391,DE-1325598,217,3
4392,DE-3255103,217,3
4393,DE-3255108,217,3
4394,DE-3255134,217,3
4395,DE-3255137,217,3
4396,DE-325519,217,3
4397,DE-325538,217,3
4398,DE-325560,217,3
4399,DE-325586,217,3
4400,DF-13135120,209,1
4401,DF-13135124,209,1
4402,DF-13135139,209,1
4403,DF-131351402,209,1
4404,DF-131351404,209,1
4405,DF-131351406,209,1
4406,DF-1313548,209,1
4407,DF-131355,209,1
4408,DF-1313558,209,1
4409,DF-1313559,209,1
4410,DF-1313566,209,1
4411,DF-131357,209,1
4412,DF-1313582,209,1
4413,DF-1313592,209,1
4414,DF-3135134,209,1
4415,DF-313533,209,1
4416,DF-313568,209,1
4417,DF-313586,209,1
4418,DG-13300101,220,2
4419,DG-1330011,220,2
4420,DG-13300120,220,2
4421,DG-133001404,220,2
4422,DG-133001406,220,2
4423,DG-1330027,220,2
4424,DG-1330031,220,2
4425,DG-1330048,220,2
4426,DG-1330056,220,2
4427,DG-1330058,220,2
4428,DG-1330064,220,2
4429,DG-133007,220,2
4430,DG-133008,220,2
4431,DG-1330082,220,2
4432,DG-1330091,220,2
4433,DG-1330093,220,2
4434,DG-1330096,220,2
4435,DG-3300134,220,2
4436,DG-330022,220,2
4437,DG-330033,220,2
4438,DG-330087,220,2
4439,DG-330095,220,2
4440,DH-13075102,205,2
4441,DH-130751402,205,2
4442,DH-130751404,205,2
4443,DH-130751406,205,2
4444,DH-130751408,205,2
4445,DH-1307536,205,2
4446,DH-1307537,205,2
4447,DH-1307539,205,2
4448,DH-1307545,205,2
4449,DH-1307548,205,2
4450,DH-1307558,205,2
4451,DH-1307559,205,2
4452,DH-1307564,205,2
4453,DH-130757,205,2
4454,DH-1307582,205,2
4455,DH-1307592,205,2
4456,DH-1307593,205,2
4457,DH-1307598,205,2
4458,DH-13675102,245,3
4459,DH-13675139,245,3
4460,DH-136751404,245,3
4461,DH-136751406,245,3
4462,DH-136751408,245,3
4463,DH-1367518,245,3
4464,DH-1367536,245,3
4465,DH-1367539,245,3
4466,DH-1367545,245,3
4467,DH-1367555,245,3
4468,DH-1367558,245,3
4469,DH-1367582,245,3
4470,DH-1367598,245,3
4471,DH-3075108,205,2
4472,DH-3075110,205,2
4473,DH-3075117,205,2
4474,DH-3075134,205,2
4475,DH-307529,205,2
4476,DH-307533,205,2
4477,DH-307538,205,2
4478,DH-30754,205,2
4479,DH-307569,205,2
4480,DH-3675108,245,3
4481,DH-3675129,245,3
4482,DH-3675134,245,3
4483,DH-367519,245,3
4484,DH-367523,245,3
4485,DH-36753,245,3
4486,DH-367533,245,3
4487,DH-367538,245,3
4488,DH-367561,245,3
4489,DH-367577,245,3
4490,DH-36758,245,3
4491,DH-367595,245,3
4492,DJ-13420102,228,2
4493,DJ-13420120,228,2
4494,DJ-13420130,228,2
4495,DJ-13420139,228,2
4496,DJ-134201402,228,2
4497,DJ-134201404,228,2
4498,DJ-134201408,228,2
4499,DJ-13420144,228,2
4500,DJ-1342027,228,2
4501,DJ-1342028,228,2
4502,DJ-1342039,228,2
4503,DJ-1342045,228,2
4504,DJ-1342048,228,2
4505,DJ-134205,228,2
4506,DJ-1342051,228,2
4507,DJ-1342058,228,2
4508,DJ-1342064,228,2
4509,DJ-134207,228,2
4510,DJ-1342082,228,2
4511,DJ-13510120,234,2
4512,DJ-13510139,234,2
4513,DJ-135101404,234,2
4514,DJ-135101406,234,2
4515,DJ-135101408,234,2
4516,DJ-1351018,234,2
4517,DJ-1351027,234,2
4518,DJ-1351031,234,2
4519,DJ-1351039,234,2
4520,DJ-1351048,234,2
4521,DJ-1351058,234,2
4522,DJ-1351059,234,2
4523,DJ-1351064,234,2
4524,DJ-135107,234,2
4525,DJ-1351082,234,2
4526,DJ-13630113,242,1
4527,DJ-13630120,242,1
4528,DJ-13630130,242,1
4529,DJ-13630139,242,1
4530,DJ-136301404,242,1
4531,DJ-136301406,242,1
4532,DJ-13630144,242,1
4533,DJ-1363018,242,1
4534,DJ-1363027,242,1
4535,DJ-1363028,242,1
4536,DJ-1363036,242,1
4537,DJ-1363045,242,1
4538,DJ-1363048,242,1
4539,DJ-1363058,242,1
4540,DJ-1363059,242,1
4541,DJ-136307,242,1
4542,DJ-1363098,242,1
4543,DJ-342033,228,2
4544,DJ-342038,228,2
4545,DJ-34209,228,2
4546,DJ-342095,228,2
4547,DJ-3510110,234,2
4548,DJ-3510137,234,2
4549,DJ-3510146,234,2
4550,DJ-351023,234,2
4551,DJ-35103,234,2
4552,DJ-351038,234,2
4553,DJ-351061,234,2
4554,DJ-3630107,242,1
4555,DJ-3630108,242,1
4556,DJ-363013,242,1
4557,DJ-3630134,242,1
4558,DJ-363038,242,1
4559,DJ-363069,242,1
4560,DJ-88887148,228,2
4561,DK-12835102,189,2
4562,DK-12835120,189,2
4563,DK-12835139,189,2
4564,DK-128351402,189,2
4565,DK-128351404,189,2
4566,DK-128351406,189,2
4567,DK-128351408,189,2
4568,DK-1283527,189,2
4569,DK-1283534,189,2
4570,DK-1283536,189,2
4571,DK-1283545,189,2
4572,DK-128355,189,2
4573,DK-1283551,189,2
4574,DK-1283555,189,2
4575,DK-1283559,189,2
4576,DK-128357,189,2
4577,DK-1283582,189,2
4578,DK-1283592,189,2
4579,DK-1283593,189,2
4580,DK-1283597,189,2
4581,DK-1283598,189,2
4582,DK-12895124,193,1
4583,DK-128951402,193,1
4584,DK-128951404,193,1
4585,DK-128951408,193,1
4586,DK-1289518,193,1
4587,DK-1289526,193,1
4588,DK-1289545,193,1
4589,DK-1289548,193,1
4590,DK-1289555,193,1
4591,DK-1289559,193,1
4592,DK-1289564,193,1
4593,DK-1289578,193,1
4594,DK-1289582,193,1
4595,DK-1289598,193,1
4596,DK-12985102,199,1
4597,DK-12985139,199,1
4598,DK-129851402,199,1
4599,DK-129851404,199,1
4600,DK-129851408,199,1
4601,DK-12985144,199,1
4602,DK-1298518,199,1
4603,DK-1298527,199,1
4604,DK-1298536,199,1
4605,DK-1298539,199,1
4606,DK-1298545,199,1
4607,DK-1298548,199,1
4608,DK-129855,199,1
4609,DK-1298558,199,1
4610,DK-1298559,199,1
4611,DK-1298562,199,1
4612,DK-1298564,199,1
4613,DK-1298565,199,1
4614,DK-129857,199,1
4615,DK-129858,199,1
4616,DK-1298582,199,1
4617,DK-1298593,199,1
4618,DK-13090102,206,1
4619,DK-13090120,206,1
4620,DK-13090130,206,1
4621,DK-130901402,206,1
4622,DK-130901404,206,1
4623,DK-130901406,206,1
4624,DK-130901408,206,1
4625,DK-1309027,206,1
4626,DK-1309031,206,1
4627,DK-1309036,206,1
4628,DK-1309039,206,1
4629,DK-1309045,206,1
4630,DK-1309051,206,1
4631,DK-1309058,206,1
4632,DK-1309059,206,1
4633,DK-1309064,206,1
4634,DK-130907,206,1
4635,DK-130908,206,1
4636,DK-1309092,206,1
4637,DK-1309098,206,1
4638,DK-13150102,210,2
4639,DK-1315011,210,2
4640,DK-13150120,210,2
4641,DK-13150124,210,2
4642,DK-131501402,210,2
4643,DK-131501406,210,2
4644,DK-1315027,210,2
4645,DK-1315028,210,2
4646,DK-1315031,210,2
4647,DK-1315039,210,2
4648,DK-1315045,210,2
4649,DK-1315048,210,2
4650,DK-1315059,210,2
4651,DK-131507,210,2
4652,DK-1315082,210,2
4653,DK-1315093,210,2
4654,DK-13225120,215,2
4655,DK-13225139,215,2
4656,DK-132251402,215,2
4657,DK-132251404,215,2
4658,DK-132251406,215,2
4659,DK-1322526,215,2
4660,DK-1322527,215,2
4661,DK-1322531,215,2
4662,DK-1322539,215,2
4663,DK-1322545,215,2
4664,DK-1322548,215,2
4665,DK-1322551,215,2
4666,DK-1322555,215,2
4667,DK-1322558,215,2
4668,DK-1322559,215,2
4669,DK-1322564,215,2
4670,DK-1322566,215,2
4671,DK-132257,215,2
4672,DK-132258,215,2
4673,DK-1322582,215,2
4674,DK-1322597,215,2
4675,DK-13375113,225,1
4676,DK-13375120,225,1
4677,DK-13375139,225,1
4678,DK-133751402,225,1
4679,DK-133751404,225,1
4680,DK-133751406,225,1
4681,DK-1337516,225,1
4682,DK-1337527,225,1
4683,DK-1337531,225,1
4684,DK-1337536,225,1
4685,DK-1337545,225,1
4686,DK-1337555,225,1
4687,DK-1337566,225,1
4688,DK-133757,225,1
4689,DK-1337582,225,1
4690,DK-1337591,225,1
4691,DK-1337597,225,1
4692,DK-1337598,225,1
4693,DK-2835107,189,2
4694,DK-283513,189,2
4695,DK-2835134,189,2
4696,DK-2835142,189,2
4697,DK-28353,189,2
4698,DK-283538,189,2
4699,DK-283561,189,2
4700,DK-283563,189,2
4701,DK-283595,189,2
4702,DK-2895103,193,1
4703,DK-289535,193,1
4704,DK-289560,193,1
4705,DK-289561,193,1
4706,DK-289584,193,1
4707,DK-289586,193,1
4708,DK-298595,199,1
4709,DK-3090108,206,1
4710,DK-309038,206,1
4711,DK-309095,206,1
4712,DK-3150117,210,2
4713,DK-3150134,210,2
4714,DK-3150137,210,2
4715,DK-315033,210,2
4716,DK-31504,210,2
4717,DK-315047,210,2
4718,DK-315060,210,2
4719,DK-315061,210,2
4720,DK-315086,210,2
4721,DK-3225110,215,2
4722,DK-3225116,215,2
4723,DK-3225117,215,2
4724,DK-3225134,215,2
4725,DK-32253,215,2
4726,DK-322538,215,2
4727,DK-32254,215,2
4728,DK-322561,215,2
4729,DK-3375103,225,1
4730,DK-3375110,225,1
4731,DK-3375117,225,1
4732,DK-337523,225,1
4733,DK-337532,225,1
4734,DK-337533,225,1
4735,DK-337560,225,1
4736,DK-337587,225,1
4737,DL-12865102,191,1
4738,DL-12865139,191,1
4739,DL-128651402,191,1
4740,DL-128651404,191,1
4741,DL-128651406,191,1
4742,DL-128651408,191,1
4743,DL-1286527,191,1
4744,DL-1286545,191,1
4745,DL-1286548,191,1
4746,DL-128655,191,1
4747,DL-1286555,191,1
4748,DL-1286558,191,1
4749,DL-1286562,191,1
4750,DL-1286564,191,1
4751,DL-128657,191,1
4752,DL-128658,191,1
4753,DL-1286582,191,1
4754,DL-1286591,191,1
4755,DL-1286592,191,1
4756,DL-12925101,195,1
4757,DL-129251402,195,1
4758,DL-129251404,195,1
4759,DL-129251406,195,1
4760,DL-129251408,195,1
4761,DL-12925143,195,1
4762,DL-1292518,195,1
4763,DL-1292531,195,1
4764,DL-1292548,195,1
4765,DL-129255,195,1
4766,DL-1292558,195,1
4767,DL-1292559,195,1
4768,DL-129257,195,1
4769,DL-1292582,195,1
4770,DL-1292592,195,1
4771,DL-13315120,221,1
4772,DL-13315139,221,1
4773,DL-133151402,221,1
4774,DL-133151404,221,1
4775,DL-133151406,221,1
4776,DL-133151408,221,1
4777,DL-1331527,221,1
4778,DL-1331536,221,1
4779,DL-1331545,221,1
4780,DL-1331548,221,1
4781,DL-1331555,221,1
4782,DL-1331564,221,1
4783,DL-1331578,221,1
4784,DL-133158,221,1
4785,DL-1331582,221,1
4786,DL-1331591,221,1
4787,DL-1331592,221,1
4788,DL-1331598,221,1
4789,DL-13330139,222,1
4790,DL-133301402,222,1
4791,DL-133301404,222,1
4792,DL-133301406,222,1
4793,DL-133301408,222,1
4794,DL-1333018,222,1
4795,DL-1333026,222,1
4796,DL-1333031,222,1
4797,DL-1333045,222,1
4798,DL-1333048,222,1
4799,DL-133305,222,1
4800,DL-1333051,222,1
4801,DL-1333055,222,1
4802,DL-1333058,222,1
4803,DL-1333064,222,1
4804,DL-1333066,222,1
4805,DL-133307,222,1
4806,DL-1333082,222,1
4807,DL-1333091,222,1
4808,DL-1333092,222,1
4809,DL-134951,233,2
4810,DL-13495120,233,2
4811,DL-13495139,233,2
4812,DL-134951402,233,2
4813,DL-134951404,233,2
4814,DL-134951406,233,2
4815,DL-134951408,233,2
4816,DL-1349518,233,2
4817,DL-1349539,233,2
4818,DL-1349545,233,2
4819,DL-1349548,233,2
4820,DL-1349558,233,2
4821,DL-1349564,233,2
4822,DL-134957,233,2
4823,DL-1349582,233,2
4824,DL-1349591,233,2
4825,DL-1349592,233,2
4826,DL-1349593,233,2
4827,Dl-13600121,240,2
4828,Dl-13600130,240,2
4829,Dl-13600139,240,2
4830,Dl-136001402,240,2
4831,Dl-136001404,240,2
4832,Dl-136001406,240,2
4833,Dl-1360045,240,2
4834,Dl-1360048,240,2
4835,Dl-1360055,240,2
4836,Dl-1360058,240,2
4837,Dl-1360059,240,2
4838,Dl-1360064,240,2
4839,Dl-136007,240,2
4840,Dl-1360078,240,2
4841,Dl-1360092,240,2
4842,DL-2865122,191,1
4843,DL-2865134,191,1
4844,DL-286523,191,1
4845,DL-28653,191,1
4846,DL-286560,191,1
4847,DL-286575,191,1
4848,DL-2925110,195,1
4849,DL-2925134,195,1
4850,DL-2925137,195,1
4851,DL-292538,195,1
4852,DL-292568,195,1
4853,DL-292595,195,1
4854,DL-3315108,221,1
4855,DL-3315111,221,1
4856,DL-331513,221,1
4857,DL-331560,221,1
4858,DL-331586,221,1
4859,DL-333022,222,1
4860,DL-333023,222,1
4861,DL-333061,222,1
4862,DL-3495134,233,2
4863,DL-34954,233,2
4864,DL-349595,233,2
4865,Dl-3600110,240,2
4866,Dl-3600111,240,2
4867,Dl-3600117,240,2
4868,Dl-3600131,240,2
4869,Dl-3600134,240,2
4870,Dl-360049,240,2
4871,Dl-360061,240,2
4872,Dl-360095,240,2
4873,DM-12955124,197,2
4874,DM-12955130,197,2
4875,DM-12955139,197,2
4876,DM-1295514,197,2
4877,DM-129551402,197,2
4878,DM-129551404,197,2
4879,DM-129551406,197,2
4880,DM-129551408,197,2
4881,DM-1295518,197,2
4882,DM-1295527,197,2
4883,DM-1295531,197,2
4884,DM-1295536,197,2
4885,DM-1295545,197,2
4886,DM-1295548,197,2
4887,DM-1295551,197,2
4888,DM-1295555,197,2
4889,DM-1295558,197,2
4890,DM-129557,197,2
4891,DM-1295582,197,2
4892,DM-1295592,197,2
4893,DM-1295598,197,2
4894,DM-13015102,201,1
4895,DM-13015120,201,1
4896,DM-130151402,201,1
4897,DM-130151404,201,1
4898,DM-130151406,201,1
4899,DM-130151408,201,1
4900,DM-1301527,201,1
4901,DM-1301545,201,1
4902,DM-1301548,201,1
4903,DM-1301551,201,1
4904,DM-1301559,201,1
4905,DM-1301564,201,1
4906,DM-130157,201,1
4907,DM-1301582,201,1
4908,DM-1301592,201,1
4909,DM-1301593,201,1
4910,DM-13345120,223,2
4911,DM-13345124,223,2
4912,DM-13345139,223,2
4913,DM-133451402,223,2
4914,DM-133451404,223,2
4915,DM-133451406,223,2
4916,DM-133451408,223,2
4917,DM-13345143,223,2
4918,DM-1334518,223,2
4919,DM-1334527,223,2
4920,DM-1334548,223,2
4921,DM-1334558,223,2
4922,DM-1334559,223,2
4923,DM-1334564,223,2
4924,DM-133457,223,2
4925,DM-1334582,223,2
4926,DM-1334593,223,2
4927,DM-1334597,223,2
4928,DM-135251402,235,2
4929,DM-135251406,235,2
4930,DM-135251408,235,2
4931,DM-1352518,235,2
4932,DM-1352527,235,2
4933,DM-1352545,235,2
4934,DM-1352548,235,2
4935,DM-1352558,235,2
4936,DM-1352562,235,2
4937,DM-1352564,235,2
4938,DM-135257,235,2
4939,DM-1352582,235,2
4940,DM-1352592,235,2
4941,DM-2955134,197,2
4942,DM-2955137,197,2
4943,DM-295523,197,2
4944,DM-295529,197,2
4945,DM-295533,197,2
4946,DM-295568,197,2
4947,DM-295583,197,2
4948,DM-295595,197,2
4949,DM-3015133,201,1
4950,DM-301538,201,1
4951,DM-301560,201,1
4952,DM-301561,201,1
4953,DM-301586,201,1
4954,DM-3345110,223,2
4955,DM-3345131,223,2
4956,DM-3345134,223,2
4957,DM-334533,223,2
4958,DM-334595,223,2
4959,DM-3525114,235,2
4960,DM-3525134,235,2
4961,DM-352523,235,2
4962,DM-352533,235,2
4963,DM-352560,235,2
4964,DN-13690120,246,1
4965,DN-136901402,246,1
4966,DN-136901404,246,1
4967,DN-136901406,246,1
4968,DN-1369018,246,1
4969,DN-1369027,246,1
4970,DN-1369059,246,1
4971,DN-1369062,246,1
4972,DN-1369064,246,1
4973,DN-136907,246,1
4974,DN-1369082,246,1
4975,DN-1369092,246,1
4976,DN-3690117,246,1
4977,DN-3690134,246,1
4978,DN-3690147,246,1
4979,DN-369023,246,1
4980,DN-369038,246,1
4981,DO-13435102,229,1
4982,DO-1343511,229,1
4983,DO-13435130,229,1
4984,DO-134351404,229,1
4985,DO-134351406,229,1
4986,DO-134351408,229,1
4987,DO-13435144,229,1
4988,DO-1343518,229,1
4989,DO-1343527,229,1
4990,DO-1343531,229,1
4991,DO-1343536,229,1
4992,DO-1343539,229,1
4993,DO-1343545,229,1
4994,DO-1343548,229,1
4995,DO-1343558,229,1
4996,DO-1343559,229,1
4997,DO-1343564,229,1
4998,DO-134357,229,1
4999,DO-1343582,229,1
5000,DO-1343593,229,1
5001,DO-1364512,243,1
5002,DO-13645139,243,1
5003,DO-136451402,243,1
5004,DO-136451404,243,1
5005,DO-136451406,243,1
5006,DO-136451408,243,1
5007,DO-1364518,243,1
5008,DO-1364527,243,1
5009,DO-1364539,243,1
5010,DO-1364548,243,1
5011,DO-1364555,243,1
5012,DO-1364559,243,1
5013,DO-1364564,243,1
5014,DO-1364566,243,1
5015,DO-136457,243,1
5016,DO-1364582,243,1
5017,DO-1364591,243,1
5018,DO-3435108,229,1
5019,DO-3435117,229,1
5020,DO-3435134,229,1
5021,DO-3435137,229,1
5022,DO-343515,229,1
5023,DO-343522,229,1
5024,DO-343560,229,1
5025,DO-343567,229,1
5026,DO-343586,229,1
5027,DO-343595,229,1
5028,DO-3645103,243,1
5029,DO-364523,243,1
5030,DO-364561,243,1
5031,DO-364595,243,1
5032,DP-13000139,200,1
5033,DP-130001402,200,1
5034,DP-130001404,200,1
5035,DP-130001406,200,1
5036,DP-130001408,200,1
5037,DP-13000144,200,1
5038,DP-1300018,200,1
5039,DP-1300039,200,1
5040,DP-1300045,200,1
5041,DP-1300048,200,1
5042,DP-1300059,200,1
5043,DP-1300062,200,1
5044,DP-1300064,200,1
5045,DP-130007,200,1
5046,DP-1300078,200,1
5047,DP-1300088,200,1
5048,DP-1300093,200,1
5049,DP-1300098,200,1
5050,DP-13105118,207,2
5051,DP-131051402,207,2
5052,DP-131051404,207,2
5053,DP-131051406,207,2
5054,DP-1310528,207,2
5055,DP-1310536,207,2
5056,DP-1310545,207,2
5057,DP-1310555,207,2
5058,DP-1310564,207,2
5059,DP-131057,207,2
5060,DP-1310582,207,2
5061,DP-1310598,207,2
5062,DP-13165139,211,1
5063,DP-131651402,211,1
5064,DP-131651406,211,1
5065,DP-13165143,211,1
5066,DP-1316527,211,1
5067,DP-1316531,211,1
5068,DP-1316536,211,1
5069,DP-1316545,211,1
5070,DP-1316548,211,1
5071,DP-1316558,211,1
5072,DP-1316559,211,1
5073,DP-1316564,211,1
5074,DP-131657,211,1
5075,DP-1316582,211,1
5076,DP-1316591,211,1
5077,DP-1316592,211,1
5078,DP-1316593,211,1
5079,Dp-13240139,216,3
5080,Dp-132401402,216,3
5081,Dp-132401404,216,3
5082,Dp-132401406,216,3
5083,Dp-132401408,216,3
5084,Dp-13240143,216,3
5085,Dp-1324018,216,3
5086,Dp-1324026,216,3
5087,Dp-1324027,216,3
5088,Dp-1324028,216,3
5089,Dp-1324031,216,3
5090,Dp-1324037,216,3
5091,Dp-1324058,216,3
5092,Dp-1324064,216,3
5093,Dp-1324066,216,3
5094,Dp-132407,216,3
5095,Dp-1324082,216,3
5096,Dp-1324098,216,3
5097,DP-13390118,226,3
5098,DP-133901402,226,3
5099,DP-133901404,226,3
5100,DP-133901406,226,3
5101,DP-133901408,226,3
5102,DP-1339018,226,3
5103,DP-1339026,226,3
5104,DP-1339045,226,3
5105,DP-1339048,226,3
5106,DP-1339058,226,3
5107,DP-1339059,226,3
5108,DP-1339064,226,3
5109,DP-133907,226,3
5110,DP-1339078,226,3
5111,DP-1339082,226,3
5112,DP-3000108,200,1
5113,DP-3000109,200,1
5114,DP-3000116,200,1
5115,DP-3000134,200,1
5116,DP-300023,200,1
5117,DP-300033,200,1
5118,DP-300060,200,1
5119,DP-300086,200,1
5120,DP-300087,200,1
5121,DP-3105117,207,2
5122,DP-3105134,207,2
5123,DP-310519,207,2
5124,DP-310522,207,2
5125,DP-310533,207,2
5126,DP-310586,207,2
5127,DP-3165111,211,1
5128,DP-3165134,211,1
5129,DP-3165136,211,1
5130,DP-316529,211,1
5131,DP-316549,211,1
5132,DP-316595,211,1
5133,Dp-3240107,216,3
5134,Dp-3240116,216,3
5135,Dp-3240117,216,3
5136,Dp-324023,216,3
5137,Dp-324033,216,3
5138,Dp-324038,216,3
5139,DP-3390109,226,3
5140,DP-3390110,226,3
5141,DP-3390117,226,3
5142,DP-3390137,226,3
5143,DP-339023,226,3
5144,DP-339060,226,3
5145,DR-12880102,192,2
5146,DR-12880120,192,2
5147,DR-128801402,192,2
5148,DR-128801404,192,2
5149,DR-128801406,192,2
5150,DR-128801408,192,2
5151,DR-12880144,192,2
5152,DR-1288018,192,2
5153,DR-1288027,192,2
5154,DR-1288045,192,2
5155,DR-1288048,192,2
5156,DR-1288058,192,2
5157,DR-1288078,192,2
5158,DR-1288082,192,2
5159,DR-1288093,192,2
5160,DR-12940102,196,3
5161,DR-12940118,196,3
5162,DR-12940120,196,3
5163,DR-12940139,196,3
5164,DR-129401402,196,3
5165,DR-129401404,196,3
5166,DR-129401406,196,3
5167,DR-129401408,196,3
5168,DR-1294028,196,3
5169,DR-1294036,196,3
5170,DR-1294039,196,3
5171,DR-1294045,196,3
5172,DR-1294048,196,3
5173,DR-129405,196,3
5174,DR-1294058,196,3
5175,DR-1294059,196,3
5176,DR-1294064,196,3
5177,DR-129407,196,3
5178,DR-1294082,196,3
5179,DR-1294092,196,3
5180,DR-1294098,196,3
5181,DR-2880137,192,2
5182,DR-2880147,192,2
5183,DR-288033,192,2
5184,DR-288038,192,2
5185,DR-288068,192,2
5186,DR-28809,192,2
5187,DR-288095,192,2
5188,DR-2940103,196,3
5189,DR-2940129,196,3
5190,DR-2940134,196,3
5191,DR-29403,196,3
5192,DR-294033,196,3
5193,DR-29404,196,3
5194,DR-294087,196,3
5195,DR-294095,196,3
5196,DS-13030102,202,3
5197,DS-130301404,202,3
5198,DS-130301406,202,3
5199,DS-1303018,202,3
5200,DS-1303036,202,3
5201,DS-1303045,202,3
5202,DS-1303048,202,3
5203,DS-130305,202,3
5204,DS-1303051,202,3
5205,DS-1303058,202,3
5206,DS-130307,202,3
5207,DS-1303082,202,3
5208,DS-1303091,202,3
5209,DS-1303093,202,3
5210,DS-1303097,202,3
5211,DS-13180120,212,2
5212,DS-13180139,212,2
5213,DS-131801402,212,2
5214,DS-131801404,212,2
5215,DS-131801406,212,2
5216,DS-131801408,212,2
5217,DS-1318016,212,2
5218,DS-1318018,212,2
5219,DS-1318027,212,2
5220,DS-1318031,212,2
5221,DS-1318036,212,2
5222,DS-1318045,212,2
5223,DS-1318055,212,2
5224,DS-1318059,212,2
5225,DS-1318064,212,2
5226,DS-131807,212,2
5227,DS-1318082,212,2
5228,DS-1318093,212,2
5229,DS-1318098,212,2
5230,DS-303013,202,3
5231,DS-3030134,202,3
5232,DS-303030,202,3
5233,DS-303038,202,3
5234,DS-30308,202,3
5235,DS-303087,202,3
5236,DS-3180134,212,2
5237,DS-31803,212,2
5238,DV-13045120,203,2
5239,DV-130451404,203,2
5240,DV-130451406,203,2
5241,DV-130451408,203,2
5242,DV-13045143,203,2
5243,DV-1304518,203,2
5244,DV-1304545,203,2
5245,DV-1304548,203,2
5246,DV-1304554,203,2
5247,DV-1304555,203,2
5248,DV-1304558,203,2
5249,DV-1304559,203,2
5250,DV-1304564,203,2
5251,DV-130457,203,2
5252,DV-1304582,203,2
5253,DV-1304591,203,2
5254,DV-1304593,203,2
5255,DV-13465139,231,1
5256,DV-134651402,231,1
